縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數
"10005","苗栗縣","10005010","苗栗市",98.4800000000000000,2.62,2275.75,46.48,17.37,29.11,167.61
"10005","苗栗縣","10005020","苑裡鎮",108.8200000000000000,2.84,642.57,38.75,13.55,25.20,186.03
"10005","苗栗縣","10005030","通霄鎮",112.6800000000000000,2.74,292.29,44.89,11.80,33.09,280.48
"10005","苗栗縣","10005040","竹南鎮",101.3200000000000000,2.70,2369.22,41.64,22.11,19.53,88.33
"10005","苗栗縣","10005050","頭份市",101.1600000000000000,2.71,1984.28,40.54,20.21,20.34,100.63
"10005","苗栗縣","10005060","後龍鎮",111.7500000000000000,2.80,450.63,41.44,13.63,27.81,204.04
"10005","苗栗縣","10005070","卓蘭鎮",110.0200000000000000,2.65,201.31,48.15,12.04,36.10,299.76
"10005","苗栗縣","10005080","大湖鄉",114.6500000000000000,2.54,144.21,46.37,11.43,34.94,305.67
"10005","苗栗縣","10005090","公館鄉",108.3300000000000000,2.86,438.57,43.49,14.55,28.94,198.87
"10005","苗栗縣","10005100","銅鑼鄉",113.0600000000000000,2.71,211.86,45.96,13.88,32.08,231.16
"10005","苗栗縣","10005110","南庄鄉",123.2600000000000000,2.36,53.99,45.45,10.55,34.90,330.86
"10005","苗栗縣","10005120","頭屋鄉",113.1500000000000000,2.72,187.72,44.43,10.49,33.94,323.46
"10005","苗栗縣","10005130","三義鄉",112.8100000000000000,2.67,216.82,43.10,13.90,29.20,210.14
"10005","苗栗縣","10005140","西湖鄉",128.5400000000000000,2.45,154.23,45.63,7.26,38.37,528.16
"10005","苗栗縣","10005150","造橋鄉",114.2100000000000000,2.80,243.72,42.22,11.12,31.10,279.56
"10005","苗栗縣","10005160","三灣鄉",120.5000000000000000,2.64,115.78,48.84,11.77,37.07,314.82
"10005","苗栗縣","10005170","獅潭鄉",121.7700000000000000,2.39,51.93,53.17,8.17,45.01,550.91
"10005","苗栗縣","10005180","泰安鄉",116.2100000000000000,2.85,9.25,36.19,13.83,22.36,161.70
"10007","彰化縣","10007010","彰化市",96.3900000000000000,2.86,3448.04,46.54,19.87,26.67,134.18
"10007","彰化縣","10007020","鹿港鎮",102.3300000000000000,3.31,2154.12,44.08,20.23,23.86,117.94
"10007","彰化縣","10007030","和美鎮",103.2000000000000000,3.16,2215.28,39.64,17.17,22.47,130.87
"10007","彰化縣","10007040","線西鄉",106.2500000000000000,3.52,897.95,39.36,15.49,23.87,154.13
"10007","彰化縣","10007050","伸港鄉",101.2600000000000000,3.44,1712.34,39.99,19.19,20.81,108.44
"10007","彰化縣","10007060","福興鄉",109.0700000000000000,3.36,908.94,39.80,15.30,24.50,160.15
"10007","彰化縣","10007070","秀水鄉",105.9200000000000000,3.35,1299.11,40.06,17.16,22.89,133.37
"10007","彰化縣","10007080","花壇鄉",104.7800000000000000,3.01,1215.10,38.30,14.22,24.08,169.35
"10007","彰化縣","10007090","芬園鄉",110.6300000000000000,3.25,586.40,43.72,13.60,30.12,221.57
"10007","彰化縣","10007100","員林市",97.1400000000000000,2.92,3067.44,46.38,20.63,25.75,124.82
"10007","彰化縣","10007110","溪湖鎮",102.3800000000000000,3.15,1683.35,44.36,20.62,23.74,115.13
"10007","彰化縣","10007120","田中鎮",104.6300000000000000,2.91,1141.87,44.83,14.83,30.00,202.37
"10007","彰化縣","10007130","大村鄉",102.7300000000000000,3.25,1307.77,38.22,16.38,21.84,133.33
"10007","彰化縣","10007140","埔鹽鄉",110.0500000000000000,3.31,807.52,41.06,13.06,28.00,214.45
"10007","彰化縣","10007150","埔心鄉",105.8200000000000000,3.01,1610.78,37.08,13.44,23.64,175.91
"10007","彰化縣","10007160","永靖鄉",106.9700000000000000,3.13,1711.15,41.52,15.39,26.13,169.75
"10007","彰化縣","10007170","社頭鄉",105.5600000000000000,3.09,1148.52,41.44,15.54,25.89,166.59
"10007","彰化縣","10007180","二水鄉",111.4700000000000000,2.64,475.74,50.54,11.49,39.05,339.94
"10007","彰化縣","10007190","北斗鎮",99.8900000000000000,2.91,1729.24,45.56,19.46,26.10,134.10
"10007","彰化縣","10007200","二林鎮",104.8200000000000000,3.09,518.53,45.56,14.92,30.64,205.41
"10007","彰化縣","10007210","田尾鄉",106.4800000000000000,3.13,1080.85,40.70,14.21,26.49,186.39
"10007","彰化縣","10007220","埤頭鄉",106.1700000000000000,3.16,680.43,45.70,16.02,29.68,185.30
"10007","彰化縣","10007230","芳苑鄉",112.1300000000000000,3.09,343.22,47.01,12.62,34.38,272.41
"10007","彰化縣","10007240","大城鄉",116.8900000000000000,2.98,238.18,50.51,10.57,39.94,377.95
"10007","彰化縣","10007250","竹塘鄉",109.6400000000000000,3.12,339.96,55.22,17.62,37.61,213.46
"10007","彰化縣","10007260","溪州鄉",108.4700000000000000,3.09,374.77,45.09,13.89,31.20,224.59
"10008","南投縣","10008010","南投市",99.1900000000000000,2.71,1362.00,44.54,17.06,27.48,161.09
"10008","南投縣","10008020","埔里鎮",97.9600000000000000,2.65,476.71,44.39,15.14,29.25,193.17
"10008","南投縣","10008030","草屯鎮",100.4700000000000000,2.79,932.02,42.42,15.81,26.60,168.22
"10008","南投縣","10008040","竹山鎮",103.9400000000000000,2.54,209.09,45.92,13.77,32.15,233.50
"10008","南投縣","10008050","集集鎮",109.9500000000000000,2.38,200.25,44.93,10.65,34.27,321.72
"10008","南投縣","10008060","名間鄉",111.3600000000000000,2.86,433.45,42.26,11.62,30.64,263.79
"10008","南投縣","10008070","鹿谷鄉",114.3800000000000000,2.08,114.81,49.49,9.83,39.66,403.55
"10008","南投縣","10008080","中寮鄉",120.7400000000000000,2.48,93.26,46.91,9.98,36.93,370.08
"10008","南投縣","10008090","魚池鄉",111.2800000000000000,2.61,121.95,46.86,11.55,35.31,305.76
"10008","南投縣","10008100","國姓鄉",117.7600000000000000,2.41,96.80,43.96,9.60,34.36,358.02
"10008","南投縣","10008110","水里鄉",110.6000000000000000,2.31,151.58,50.39,11.98,38.41,320.62
"10008","南投縣","10008120","信義鄉",114.3500000000000000,2.93,10.86,39.04,19.27,19.77,102.62
"10008","南投縣","10008130","仁愛鄉",104.8800000000000000,3.21,12.20,41.78,22.40,19.38,86.52
"10009","雲林縣","10009010","斗六市",97.5600000000000000,2.67,1152.61,42.19,18.42,23.77,129.07
"10009","雲林縣","10009020","斗南鎮",102.4300000000000000,2.63,900.26,43.62,14.79,28.82,194.85
"10009","雲林縣","10009030","虎尾鎮",101.1000000000000000,2.64,1023.39,43.75,18.80,24.95,132.72
"10009","雲林縣","10009040","西螺鎮",100.5800000000000000,2.90,894.20,47.43,18.50,28.93,156.37
"10009","雲林縣","10009050","土庫鎮",109.1300000000000000,2.85,564.27,48.11,16.04,32.07,199.90
"10009","雲林縣","10009060","北港鎮",106.5800000000000000,2.35,907.69,46.72,15.47,31.25,201.91
"10009","雲林縣","10009070","古坑鄉",110.0800000000000000,2.62,180.18,45.46,12.09,33.37,275.88
"10009","雲林縣","10009080","大埤鄉",113.0600000000000000,2.71,401.38,44.95,12.23,32.72,267.52
"10009","雲林縣","10009090","莿桐鄉",108.5800000000000000,2.90,540.43,44.28,14.24,30.04,210.87
"10009","雲林縣","10009100","林內鄉",110.6400000000000000,2.79,448.97,44.74,14.33,30.42,212.33
"10009","雲林縣","10009110","二崙鄉",115.0300000000000000,2.80,419.51,48.56,12.16,36.39,299.17
"10009","雲林縣","10009120","崙背鄉",111.8900000000000000,2.66,393.46,49.55,14.27,35.28,247.33
"10009","雲林縣","10009130","麥寮鄉",98.0000000000000000,3.16,614.68,37.06,18.82,18.24,96.94
"10009","雲林縣","10009140","東勢鄉",124.6600000000000000,2.36,278.81,47.28,9.98,37.30,373.52
"10009","雲林縣","10009150","褒忠鄉",115.7600000000000000,2.70,322.92,46.53,12.28,34.25,278.86
"10009","雲林縣","10009160","臺西鄉",114.8300000000000000,2.62,406.00,41.68,10.16,31.52,310.22
"10009","雲林縣","10009170","元長鄉",121.0300000000000000,2.61,328.83,52.22,11.15,41.08,368.45
"10009","雲林縣","10009180","四湖鄉",120.5400000000000000,2.50,275.96,44.33,9.09,35.25,387.84
"10009","雲林縣","10009190","口湖鄉",113.9600000000000000,2.74,313.62,41.88,10.38,31.50,303.52
"10009","雲林縣","10009200","水林鄉",120.7800000000000000,2.44,315.32,51.25,10.37,40.87,393.98
"10010","嘉義縣","10010010","太保市",102.7100000000000000,2.74,584.11,37.87,17.19,20.68,120.34
"10010","嘉義縣","10010020","朴子市",100.9600000000000000,2.54,823.38,47.27,17.26,30.01,173.85
"10010","嘉義縣","10010030","布袋鎮",103.7000000000000000,2.57,402.28,42.71,9.59,33.12,345.56
"10010","嘉義縣","10010040","大林鎮",102.9900000000000000,2.57,463.26,48.59,13.09,35.51,271.31
"10010","嘉義縣","10010050","民雄鄉",103.6300000000000000,2.67,823.68,39.26,13.65,25.61,187.53
"10010","嘉義縣","10010060","溪口鄉",115.0900000000000000,2.57,403.74,49.19,9.87,39.32,398.19
"10010","嘉義縣","10010070","新港鄉",111.9300000000000000,2.78,457.69,46.37,12.66,33.71,266.23
"10010","嘉義縣","10010080","六腳鄉",113.6700000000000000,2.45,337.75,51.67,8.30,43.37,522.42
"10010","嘉義縣","10010090","東石鄉",112.2800000000000000,2.56,280.44,45.27,8.89,36.38,409.29
"10010","嘉義縣","10010100","義竹鄉",109.1800000000000000,2.37,211.74,52.50,9.20,43.30,470.58
"10010","嘉義縣","10010110","鹿草鄉",117.0800000000000000,2.49,262.58,53.24,9.47,43.77,462.43
"10010","嘉義縣","10010120","水上鄉",106.7900000000000000,2.55,692.19,38.12,9.84,28.28,287.47
"10010","嘉義縣","10010130","中埔鄉",107.6200000000000000,2.64,330.27,41.08,11.42,29.66,259.84
"10010","嘉義縣","10010140","竹崎鄉",113.5300000000000000,2.86,206.89,46.06,12.02,34.04,283.34
"10010","嘉義縣","10010150","梅山鄉",113.4600000000000000,2.65,149.62,50.29,11.17,39.12,350.15
"10010","嘉義縣","10010160","番路鄉",114.3700000000000000,2.57,92.90,43.75,10.10,33.65,333.25
"10010","嘉義縣","10010170","大埔鄉",103.2300000000000000,2.33,25.75,41.31,12.13,29.17,240.47
"10010","嘉義縣","10010180","阿里山鄉",107.4100000000000000,2.88,12.50,41.32,15.54,25.79,165.99
"10013","屏東縣","10013010","屏東市",96.0000000000000000,2.55,2980.57,43.41,16.44,26.97,164.07
"10013","屏東縣","10013020","潮州鎮",97.9700000000000000,2.59,1257.65,40.60,14.13,26.47,187.32
"10013","屏東縣","10013030","東港鎮",100.9600000000000000,2.62,1560.20,40.87,16.95,23.92,141.16
"10013","屏東縣","10013040","恆春鎮",103.6300000000000000,2.48,218.00,40.08,16.51,23.57,142.70
"10013","屏東縣","10013050","萬丹鄉",107.1500000000000000,3.07,859.75,41.20,14.65,26.55,181.20
"10013","屏東縣","10013060","長治鄉",106.8600000000000000,2.72,730.76,39.31,11.36,27.95,246.13
"10013","屏東縣","10013070","麟洛鄉",105.0200000000000000,2.62,653.51,45.60,9.88,35.72,361.58
"10013","屏東縣","10013080","九如鄉",105.2700000000000000,2.88,514.75,39.41,12.86,26.55,206.47
"10013","屏東縣","10013090","里港鄉",101.9300000000000000,3.03,372.98,44.78,17.18,27.60,160.60
"10013","屏東縣","10013100","鹽埔鄉",107.7100000000000000,3.01,375.26,40.37,12.38,28.00,226.21
"10013","屏東縣","10013110","高樹鄉",112.0800000000000000,2.53,255.01,50.86,11.23,39.64,353.01
"10013","屏東縣","10013120","萬巒鄉",108.9700000000000000,2.92,318.22,47.17,13.71,33.46,244.11
"10013","屏東縣","10013130","內埔鄉",105.1700000000000000,2.69,641.34,41.47,11.91,29.56,248.14
"10013","屏東縣","10013140","竹田鄉",112.7200000000000000,2.81,548.62,45.13,9.80,35.33,360.54
"10013","屏東縣","10013150","新埤鄉",112.5900000000000000,2.73,160.79,45.21,9.64,35.57,368.89
"10013","屏東縣","10013160","枋寮鄉",108.0100000000000000,2.62,396.04,45.74,12.20,33.54,274.92
"10013","屏東縣","10013170","新園鄉",107.2800000000000000,2.75,858.71,37.52,10.16,27.35,269.19
"10013","屏東縣","10013180","崁頂鄉",100.8700000000000000,3.26,486.02,59.40,29.97,29.43,98.21
"10013","屏東縣","10013190","林邊鄉",103.5500000000000000,2.52,1063.28,48.67,12.71,35.96,282.96
"10013","屏東縣","10013200","南州鄉",103.7700000000000000,2.61,524.93,47.05,9.66,37.39,387.16
"10013","屏東縣","10013210","佳冬鄉",105.6200000000000000,2.59,581.94,45.83,11.40,34.44,302.20
"10013","屏東縣","10013220","琉球鄉",118.2000000000000000,2.50,1804.82,38.71,12.01,26.70,222.30
"10013","屏東縣","10013230","車城鄉",115.1400000000000000,2.29,162.22,45.45,10.72,34.73,323.99
"10013","屏東縣","10013240","滿州鄉",117.0500000000000000,2.43,51.47,38.07,8.60,29.47,342.54
"10013","屏東縣","10013250","枋山鄉",108.2300000000000000,2.52,293.00,37.91,8.69,29.22,336.05
"10013","屏東縣","10013260","三地門鄉",100.3100000000000000,3.20,39.53,36.69,17.62,19.07,108.19
"10013","屏東縣","10013270","霧臺鄉",104.6800000000000000,2.95,11.76,35.11,13.31,21.80,163.78
"10013","屏東縣","10013280","瑪家鄉",100.8700000000000000,3.12,85.53,34.57,16.29,18.27,112.15
"10013","屏東縣","10013290","泰武鄉",105.5800000000000000,3.63,44.73,38.43,21.42,17.01,79.42
"10013","屏東縣","10013300","來義鄉",99.7000000000000000,3.21,44.21,37.48,18.92,18.55,98.04
"10013","屏東縣","10013310","春日鄉",102.8400000000000000,3.29,30.39,40.03,20.59,19.44,94.41
"10013","屏東縣","10013320","獅子鄉",105.5900000000000000,2.97,16.00,34.63,13.86,20.77,149.80
"10013","屏東縣","10013330","牡丹鄉",98.8800000000000000,2.34,26.46,38.29,15.26,23.02,150.85
"10014","臺東縣","10014010","臺東市",98.1400000000000000,2.52,940.98,43.98,18.35,25.62,139.61
"10014","臺東縣","10014020","成功鎮",110.5800000000000000,2.45,91.11,45.77,12.00,33.77,281.39
"10014","臺東縣","10014030","關山鎮",105.7100000000000000,2.54,137.92,49.30,15.43,33.87,219.59
"10014","臺東縣","10014040","卑南鄉",109.3800000000000000,2.43,40.52,40.31,12.38,27.92,225.47
"10014","臺東縣","10014050","鹿野鄉",110.3700000000000000,2.42,80.54,44.39,9.83,34.56,351.42
"10014","臺東縣","10014060","池上鄉",104.6000000000000000,2.51,95.66,50.58,14.07,36.51,259.54
"10014","臺東縣","10014070","東河鄉",119.2100000000000000,2.19,37.90,48.04,9.78,38.26,391.44
"10014","臺東縣","10014080","長濱鄉",126.9400000000000000,2.32,43.05,49.90,9.49,40.41,425.77
"10014","臺東縣","10014090","太麻里鄉",112.6700000000000000,2.22,111.12,42.82,12.07,30.74,254.63
"10014","臺東縣","10014100","大武鄉",109.7400000000000000,2.26,80.99,40.21,14.15,26.06,184.25
"10014","臺東縣","10014110","綠島鄉",115.4400000000000000,3.50,288.50,27.38,11.06,16.33,147.62
"10014","臺東縣","10014120","海端鄉",111.9000000000000000,3.85,4.79,36.18,22.37,13.82,61.76
"10014","臺東縣","10014130","延平鄉",110.0400000000000000,3.33,7.90,34.78,20.48,14.30,69.84
"10014","臺東縣","10014140","金峰鄉",100.2700000000000000,3.08,9.75,35.78,19.47,16.32,83.83
"10014","臺東縣","10014150","達仁鄉",118.9800000000000000,2.38,11.25,33.01,12.88,20.13,156.29
"10014","臺東縣","10014160","蘭嶼鄉",99.7000000000000000,2.72,109.94,30.20,18.23,11.97,65.64
"10015","花蓮縣","10015010","花蓮市",91.9300000000000000,2.38,3377.68,48.44,20.76,27.67,133.28
"10015","花蓮縣","10015020","鳳林鎮",107.3900000000000000,2.42,87.28,59.26,15.56,43.69,280.74
"10015","花蓮縣","10015030","玉里鎮",111.4000000000000000,2.51,87.92,48.67,13.78,34.89,253.31
"10015","花蓮縣","10015040","新城鄉",103.3000000000000000,2.43,691.55,37.94,14.97,22.97,153.47
"10015","花蓮縣","10015050","吉安鄉",98.9900000000000000,2.49,1272.90,38.74,13.24,25.50,192.63
"10015","花蓮縣","10015060","壽豐鄉",112.0600000000000000,2.31,78.07,44.99,12.12,32.87,271.11
"10015","花蓮縣","10015070","光復鄉",112.8500000000000000,2.40,75.30,51.82,11.65,40.17,344.71
"10015","花蓮縣","10015080","豐濱鄉",127.4400000000000000,2.54,26.23,46.29,10.34,35.95,347.84
"10015","花蓮縣","10015090","瑞穗鄉",114.2500000000000000,2.29,80.18,51.18,12.97,38.20,294.43
"10015","花蓮縣","10015100","富里鄉",117.2600000000000000,2.39,54.58,51.13,11.59,39.54,341.33
"10015","花蓮縣","10015110","秀林鄉",103.9800000000000000,3.30,10.42,36.21,21.76,14.45,66.40
"10015","花蓮縣","10015120","萬榮鄉",110.0600000000000000,2.88,9.86,32.75,17.56,15.19,86.49
"10015","花蓮縣","10015130","卓溪鄉",118.2600000000000000,3.46,5.89,37.31,21.65,15.67,72.36
"10016","澎湖縣","10016010","馬公市",103.1200000000000000,2.44,1872.48,38.57,14.83,23.74,160.15
"10016","澎湖縣","10016020","湖西鄉",110.1500000000000000,2.47,478.73,37.51,11.68,25.83,221.20
"10016","澎湖縣","10016030","白沙鄉",105.9100000000000000,2.77,502.80,41.64,12.89,28.75,223.07
"10016","澎湖縣","10016040","西嶼鄉",105.2300000000000000,2.65,442.80,47.64,12.04,35.60,295.56
"10016","澎湖縣","10016050","望安鄉",116.3400000000000000,2.67,393.84,43.29,10.80,32.50,300.98
"10016","澎湖縣","10016060","七美鄉",103.2300000000000000,2.60,559.05,39.75,12.16,27.58,226.76
"10017","基隆市","10017010","中正區",102.2400000000000000,2.15,6656.94,41.36,11.19,30.16,269.48
"10017","基隆市","10017020","七堵區",99.6600000000000000,2.38,941.03,40.52,14.22,26.29,184.83
"10017","基隆市","10017030","暖暖區",99.4700000000000000,2.34,1686.37,37.67,14.04,23.62,168.22
"10017","基隆市","10017040","仁愛區",96.4700000000000000,2.18,9760.25,56.28,20.73,35.55,171.53
"10017","基隆市","10017050","中山區",102.9900000000000000,2.33,3300.44,39.38,10.97,28.41,258.90
"10017","基隆市","10017060","安樂區",97.3100000000000000,2.34,4469.90,40.45,14.42,26.03,180.56
"10017","基隆市","10017070","信義區",97.1500000000000000,2.30,4752.45,40.80,12.75,28.05,219.90
"10018","新竹市","10018010","東區",97.1500000000000000,2.57,23991.82,48.55,28.75,19.80,68.87
"10018","新竹市","10018020","北區",95.1700000000000000,2.49,22057.34,41.93,19.26,22.67,117.70
"10018","新竹市","10018030","香山區",102.6300000000000000,2.69,1436.71,35.25,15.61,19.64,125.82
"10020","嘉義市","10020010","東區",90.9700000000000000,2.54,12736.85,45.38,17.58,27.80,158.07
"10020","嘉義市","10020020","西區",94.1200000000000000,2.58,25496.83,42.77,18.44,24.32,131.90
"09020","金門縣","09020010","金城鎮",98.4200000000000000,3.21,1981.35,36.53,12.24,24.29,198.37
"09020","金門縣","09020020","金沙鎮",96.1600000000000000,3.13,504.95,35.55,9.08,26.47,291.32
"09020","金門縣","09020030","金湖鎮",98.8200000000000000,3.16,744.00,34.17,12.34,21.83,176.84
"09020","金門縣","09020040","金寧鄉",99.9900000000000000,3.38,1162.19,28.75,10.44,18.30,175.30
"09020","金門縣","09020050","烈嶼鄉",98.0600000000000000,3.90,795.91,32.28,7.80,24.48,313.85
"09020","金門縣","09020060","烏坵鄉",106.5000000000000000,5.05,555.83,28.27,12.88,15.38,119.40
"09007","連江縣","09007010","南竿鄉",127.5200000000000000,3.77,752.12,35.82,16.08,19.74,122.79
"09007","連江縣","09007020","北竿鄉",134.1600000000000000,3.42,315.76,28.64,10.49,18.15,172.94
"09007","連江縣","09007030","莒光鄉",163.6500000000000000,4.35,316.38,32.18,7.82,24.36,311.36
"09007","連江縣","09007040","東引鄉",166.6100000000000000,4.27,409.74,25.67,12.59,13.08,103.85
